================================================================================
     Mem Size       Disk Size        Size/Evt      MissZip/Mem  items  (X) Container Name (X=Tree|Branch)
       1.148 kb        0.381 kb        0.038 kb        0.000       10  (B) xAOD::MuonAuxContainer_v2_MuonsAuxDyn.CT_ET_LRLikelihood
       1.201 kb        0.383 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::EmTauRoI_v2>_HLT_xAOD__EmTauRoIContainer_L1TopoTau
       1.154 kb        0.383 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::BTagVertex_v1>_BTagging_AntiKt4EMTopoJFVtx
       1.148 kb        0.383 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::BTagVertex_v1>_BTagging_AntiKt4TrackJFVtx
       1.085 kb        0.383 kb        0.038 kb        0.000       10  (B) xAOD::ElectronAuxContainer_v3_ElectronsAuxDyn.Medium
       1.148 kb        0.384 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::BTagVertex_v1>_BTagging_AntiKt3TrackJFVtx
       1.148 kb        0.384 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_TrigTauJet
       1.189 kb        0.384 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10r_tcemsubjesFS
       1.207 kb        0.385 kb        0.038 kb        0.000       10  (B) TrigMissingETContainer_p3_HLT_TrigMissingETContainer_L2MissingET_FEB
       1.207 kb        0.385 kb        0.038 kb        0.000       10  (B) TrigMissingETContainer_p3_HLT_TrigMissingETContainer_TrigEFMissingET
       1.148 kb        0.386 kb        0.039 kb        0.000       10  (B) DataVector<xAOD::BTagVertex_v1>_BTagging_AntiKt2TrackJFVtx
       1.154 kb        0.386 kb        0.039 kb        0.000       10  (B) DataVector<xAOD::BTagVertex_v1>_BTagging_AntiKt4LCTopoJFVtx
       1.195 kb        0.386 kb        0.039 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tclcwnojcalibFS
